PRIME,AB,A,B,INDEX
11210116101311,1QTJ6TKJ,1QTJ,6TKJ,16TTJJQK
11210111061311,1QTJT6KJ,1QTJ,T6KJ,16TTJJQK
11210111210411,1QTJQT4J,1QTJ,QT4J,14TTJJQQ
11210111012411,1QTJTQ4J,1QTJ,TQ4J,14TTJJQQ
41210115121211,4QTJ5QQJ,4QTJ,5QQJ,45TJJQQQ
41210111151113,4QTJJ5JK,4QTJ,J5JK,45TJJJQK
41210111312813,4QTJKQ8K,4QTJ,KQ8K,48TJQQKK
41210111310119,4QTJKTJ9,4QTJ,KTJ9,49TTJJQK
41210111112413,4QTJJQ4K,4QTJ,JQ4K,44TJJQQK
41210111171111,4QTJJ7JJ,4QTJ,J7JJ,47TJJJJQ
41210111212811,4QTJQQ8J,4QTJ,QQ8J,48TJJQQQ
41210117101313,4QTJ7TKK,4QTJ,7TKK,47TTJQKK
41210113131311,4QTJ3KKJ,4QTJ,3KKJ,34TJJQKK
11131034131313,JKT34KKK,JKT3,4KKK,34TJKKKK
11131035111011,JKT35JTJ,JKT3,5JTJ,35TTJJJK
11131036131311,JKT36KKJ,JKT3,6KKJ,36TJJKKK
11131031110127,JKT3JTQ7,JKT3,JTQ7,37TTJJQK
11131031381213,JKT3K8QK,JKT3,K8QK,38TJQKKK
11131031112911,JKT3JQ9J,JKT3,JQ9J,39TJJJQK
11131039131011,JKT39KTJ,JKT3,9KTJ,39TTJJKK
11131031291111,JKT3Q9JJ,JKT3,Q9JJ,39TJJJQK
11131031110313,JKT3JT3K,JKT3,JT3K,33TTJJKK
11131031212811,JKT3QQ8J,JKT3,QQ8J,38TJJQQK
11131031121011,JKT3J2TJ,JKT3,J2TJ,23TTJJJK
11131038131111,JKT38KJJ,JKT3,8KJJ,38TJJJKK
11131031071313,JKT3T7KK,JKT3,T7KK,37TTJKKK
11131031181311,JKT3J8KJ,JKT3,J8KJ,38TJJJKK
11131031121011,JKT31QTJ,JKT3,1QTJ,13TTJJQK
13111276131311,KJQ76KKJ,KJQ7,6KKJ,67JJQKKK
13111275121211,KJQ75QQJ,KJQ7,5QQJ,57JJQQQK
13111271210123,KJQ7QTQ3,KJQ7,QTQ3,37TJQQQK
13111271312813,KJQ7KQ8K,KJQ7,KQ8K,78JQQKKK
13111271361011,KJQ7K6TJ,KJQ7,K6TJ,67TJJQKK
13111271310611,KJQ7KT6J,KJQ7,KT6J,67TJJQKK
13111271110913,KJQ7JT9K,KJQ7,JT9K,79TJJQKK
13111271110103,KJQ7JTT3,KJQ7,JTT3,37TTJJQK
13111273131113,KJQ73KJK,KJQ7,3KJK,37JJQKKK
13111271111711,KJQ7JJ7J,KJQ7,JJ7J,77JJJJQK
13111271213129,KJQ7QKQ9,KJQ7,QKQ9,79JQQQKK
13111271212103,KJQ7QQT3,KJQ7,QQT3,37TJQQQK
13111278131111,KJQ78KJJ,KJQ7,8KJJ,78JJJQKK
13111271181311,KJQ7J8KJ,KJQ7,J8KJ,78JJJQKK
13111271112131,KJQ7JQK1,KJQ7,JQK1,17JJQQKK
12107112101213,QT7J2TQK,QT7J,2TQK,27TTJQQK
12107111211911,QT7JQJ9J,QT7J,QJ9J,79TJJJQQ
12107112101111,QT7J2TJJ,QT7J,2TJJ,27TTJJJQ
12107111341313,QT7JK4KK,QT7J,K4KK,47TJQKKK
12107111311109,QT7JKJT9,QT7J,KJT9,79TTJJQK
12107111361011,QT7JK6TJ,QT7J,K6TJ,67TTJJQK
12107111212121,QT7JQQQ1,QT7J,QQQ1,17TJQQQQ
12107111110103,QT7JJTT3,QT7J,JTT3,37TTTJJQ
12107118131111,QT7J8KJJ,QT7J,8KJJ,78TJJJQK
11910111231313,J9TJQ3KK,J9TJ,Q3KK,39TJJQKK
11910111071311,J9TJT7KJ,J9TJ,T7KJ,79TTJJJK
11910111110713,J9TJJT7K,J9TJ,JT7K,79TTJJJK
11910111111211,J9TJ1JQJ,J9TJ,1JQJ,19TJJJJQ
11910112131013,J9TJ2KTK,J9TJ,2KTK,29TTJJKK
11910111111211,J9TJJJ2J,J9TJ,JJ2J,29TJJJJJ
11910111310117,J9TJKTJ7,J9TJ,KTJ7,79TTJJJK
11910111111211,J9TJJ1QJ,J9TJ,J1QJ,19TJJJJQ
13811118121013,K8JJ8QTK,K8JJ,8QTK,88TJJQKK
13811111351111,K8JJK5JJ,K8JJ,K5JJ,58JJJJKK
13811111110127,K8JJJTQ7,K8JJ,JTQ7,78TJJJQK
13811113111013,K8JJ3JTK,K8JJ,3JTK,38TJJJKK
13811111312813,K8JJKQ8K,K8JJ,KQ8K,88JJQKKK
13811111310119,K8JJKTJ9,K8JJ,KTJ9,89TJJJKK
13811116101311,K8JJ6TKJ,K8JJ,6TKJ,68TJJJKK
13811111191313,K8JJJ9KK,K8JJ,J9KK,89JJJKKK
13811111012513,K8JJTQ5K,K8JJ,TQ5K,58TJJQKK
13811111212121,K8JJQQQ1,K8JJ,QQQ1,18JJQQQK
13811111110103,K8JJJTT3,K8JJ,JTT3,38TTJJJK
13811111061311,K8JJT6KJ,K8JJ,T6KJ,68TJJJKK
13811111212103,K8JJQQT3,K8JJ,QQT3,38TJJQQK
13811113131311,K8JJ3KKJ,K8JJ,3KKJ,38JJJKKK
13811111321213,K8JJK2QK,K8JJ,K2QK,28JJQKKK
13811111210711,K8JJQT7J,K8JJ,QT7J,78TJJJQK
